year,month,day,extent,missing,date
1993,11,3,10.553,0,1993-11-03
1993,11,4,10.639,0,1993-11-04
1993,11,5,10.7,0,1993-11-05
1993,11,6,10.794,0,1993-11-06
1993,11,7,10.874,0,1993-11-07
1993,11,8,10.988,0,1993-11-08
1993,11,9,11.031,0,1993-11-09
1993,11,10,11.032,0,1993-11-10
1993,11,11,11.082,0,1993-11-11
1993,11,12,11.14,0,1993-11-12
1993,11,13,11.286,0,1993-11-13
1993,11,14,11.326,0,1993-11-14
1993,11,15,11.422,0,1993-11-15
1993,11,16,11.361,0,1993-11-16
1993,11,17,11.413,0,1993-11-17
1993,11,18,11.435,0,1993-11-18
1993,11,19,11.511,0,1993-11-19
1993,11,20,11.61,0,1993-11-20
1993,11,21,11.55,0,1993-11-21
1993,11,22,11.594,0,1993-11-22
1993,11,23,11.653,0,1993-11-23
1993,11,24,11.746,0,1993-11-24
1993,11,25,11.889,0,1993-11-25
1993,11,26,11.917,0,1993-11-26
1993,11,27,11.994,0,1993-11-27
1993,11,28,12.04,0,1993-11-28
1993,11,29,12.108,0,1993-11-29
1993,11,30,12.16,0,1993-11-30
1993,12,1,12.288,0,1993-12-01
1993,12,2,12.345,0,1993-12-02
1993,12,3,12.431,0,1993-12-03
1993,12,4,12.475,0,1993-12-04
1993,12,5,12.633,0,1993-12-05
1993,12,6,12.69,0,1993-12-06
1993,12,7,12.772,0,1993-12-07
1993,12,8,12.97,0,1993-12-08
1993,12,9,13.033,0,1993-12-09
1993,12,10,13.147,0,1993-12-10
1993,12,11,13.225,0,1993-12-11
1993,12,12,13.246,0,1993-12-12
1993,12,13,13.188,0,1993-12-13
1993,12,14,13.281,0,1993-12-14
1993,12,15,13.354,0,1993-12-15
1993,12,16,13.414,0,1993-12-16
1993,12,17,13.453,0,1993-12-17
1993,12,18,13.59,0,1993-12-18
1993,12,19,13.645,0,1993-12-19
1993,12,20,13.783,0,1993-12-20
1993,12,21,13.678,0,1993-12-21
1993,12,22,13.68,0,1993-12-22
1993,12,23,13.623,0,1993-12-23
1993,12,24,13.631,0,1993-12-24
1993,12,25,13.786,0,1993-12-25
1993,12,26,13.867,0,1993-12-26
1993,12,27,13.903,0,1993-12-27
1993,12,28,13.886,0,1993-12-28
1993,12,29,13.927,0,1993-12-29
1993,12,30,13.977,0,1993-12-30
1993,12,31,13.967,0,1993-12-31
1994,1,1,14.095,0,1994-01-01
1994,1,2,14.11,0,1994-01-02
1994,1,3,14.042,0,1994-01-03
1994,1,4,14.168,0,1994-01-04
1994,1,5,14.231,0,1994-01-05
1994,1,6,14.295,0,1994-01-06
1994,1,7,14.381,0,1994-01-07
1994,1,8,14.322,0,1994-01-08
1994,1,9,14.397,0,1994-01-09
1994,1,10,14.476,0,1994-01-10
1994,1,11,14.515,0,1994-01-11
1994,1,12,14.58,0,1994-01-12
1994,1,13,14.595,0,1994-01-13
1994,1,14,14.617,0,1994-01-14
1994,1,15,14.685,0,1994-01-15
1994,1,16,14.757,0,1994-01-16
1994,1,17,14.807,0,1994-01-17
1994,1,18,14.895,0,1994-01-18
1994,1,19,14.865,0,1994-01-19
1994,1,20,14.894,0,1994-01-20
1994,1,21,14.948,0,1994-01-21
1994,1,22,14.933,0,1994-01-22
1994,1,23,15.021,0,1994-01-23
1994,1,24,15.054,0,1994-01-24
1994,1,25,15.089,0,1994-01-25
1994,1,26,15.141,0,1994-01-26
1994,1,27,15.255,0,1994-01-27
1994,1,28,15.299,0,1994-01-28
1994,1,29,15.359,0,1994-01-29
1994,1,30,15.4,0,1994-01-30
1994,1,31,15.397,0,1994-01-31
1994,2,1,15.409,0,1994-02-01
1994,2,2,15.42,0,1994-02-02
1994,2,3,15.438,0,1994-02-03
1994,2,4,15.429,0,1994-02-04
1994,2,5,15.479,0,1994-02-05
1994,2,6,15.515,0,1994-02-06
1994,2,7,15.474,0,1994-02-07
1994,2,8,15.521,0,1994-02-08
1994,2,9,15.46,0,1994-02-09
1994,2,10,15.525,0,1994-02-10
1994,2,11,15.539,0,1994-02-11
1994,2,12,15.541,0,1994-02-12
1994,2,13,15.549,0,1994-02-13
1994,2,14,15.579,0,1994-02-14
1994,2,15,15.492,0,1994-02-15
1994,2,16,15.507,0,1994-02-16
1994,2,17,15.549,0,1994-02-17
1994,2,18,15.581,0,1994-02-18
1994,2,19,15.624,0,1994-02-19
1994,2,20,15.701,0,1994-02-20
1994,2,21,15.77,0,1994-02-21
1994,2,22,15.738,0,1994-02-22
1994,2,23,15.686,0,1994-02-23
1994,2,24,15.682,0,1994-02-24
1994,2,25,15.613,0,1994-02-25
1994,2,26,15.592,0,1994-02-26
1994,2,27,15.641,0,1994-02-27
1994,2,28,15.679,0,1994-02-28
1994,3,1,15.675,0,1994-03-01
1994,3,2,15.765,0,1994-03-02
1994,3,3,15.729,0,1994-03-03
1994,3,4,15.735,0,1994-03-04
1994,3,5,15.711,0,1994-03-05
1994,3,6,15.658,0,1994-03-06
1994,3,7,15.634,0,1994-03-07
1994,3,8,15.601,0,1994-03-08
1994,3,9,15.491,0,1994-03-09
1994,3,10,15.502,0,1994-03-10
1994,3,11,15.55,0,1994-03-11
1994,3,12,15.521,0,1994-03-12
1994,3,13,15.559,0,1994-03-13
1994,3,14,15.589,0,1994-03-14
1994,3,15,15.607,0,1994-03-15
1994,3,16,15.562,0,1994-03-16
1994,3,17,15.498,0,1994-03-17
1994,3,18,15.475,0,1994-03-18
1994,3,19,15.45,0,1994-03-19
1994,3,20,15.368,0,1994-03-20
1994,3,21,15.399,0,1994-03-21
1994,3,22,15.399,0,1994-03-22
1994,3,23,15.502,0,1994-03-23
1994,3,24,15.543,0,1994-03-24
1994,3,25,15.494,0,1994-03-25
1994,3,26,15.523,0,1994-03-26
1994,3,27,15.553,0,1994-03-27
1994,3,28,15.555,0,1994-03-28
1994,3,29,15.551,0,1994-03-29
1994,3,30,15.485,0,1994-03-30
1994,3,31,15.478,0,1994-03-31
1994,4,1,15.47,0,1994-04-01
1994,4,2,15.357,0,1994-04-02
1994,4,3,15.307,0,1994-04-03
1994,4,4,15.241,0,1994-04-04
1994,4,5,15.146,0,1994-04-05
1994,4,6,15.142,0,1994-04-06
1994,4,7,15.095,0,1994-04-07
1994,4,8,15.076,0,1994-04-08
1994,4,9,15.088,0,1994-04-09
1994,4,10,15.116,0,1994-04-10
1994,4,11,15.052,0,1994-04-11
1994,4,12,14.997,0,1994-04-12
1994,4,13,15.004,0,1994-04-13
1994,4,14,14.962,0,1994-04-14
1994,4,15,14.89,0,1994-04-15
1994,4,16,14.839,0,1994-04-16
1994,4,17,14.78,0,1994-04-17
1994,4,18,14.792,0,1994-04-18
1994,4,19,14.754,0,1994-04-19
1994,4,20,14.776,0,1994-04-20
1994,4,21,14.773,0,1994-04-21
1994,4,22,14.65,0,1994-04-22
1994,4,23,14.634,0,1994-04-23
1994,4,24,14.632,0,1994-04-24
1994,4,25,14.618,0,1994-04-25
1994,4,26,14.635,0,1994-04-26
1994,4,27,14.578,0,1994-04-27
1994,4,28,14.519,0,1994-04-28
1994,4,29,14.418,0,1994-04-29
1994,4,30,14.3,0,1994-04-30
1994,5,1,14.126,0,1994-05-01
1994,5,2,14.187,0,1994-05-02
1994,5,3,14.147,0,1994-05-03
1994,5,4,14.099,0,1994-05-04
1994,5,5,14.105,0,1994-05-05
1994,5,6,14.123,0,1994-05-06
1994,5,7,14.028,0,1994-05-07
1994,5,8,13.941,0,1994-05-08
1994,5,9,13.91,0,1994-05-09
1994,5,10,13.906,0,1994-05-10
1994,5,11,13.871,0,1994-05-11
1994,5,12,13.842,0,1994-05-12
1994,5,13,13.804,0,1994-05-13
1994,5,14,13.782,0,1994-05-14
1994,5,15,13.707,0,1994-05-15
1994,5,16,13.668,0,1994-05-16
1994,5,17,13.655,0,1994-05-17
1994,5,18,13.61,0,1994-05-18
1994,5,19,13.517,0,1994-05-19
1994,5,20,13.502,0,1994-05-20
1994,5,21,13.461,0,1994-05-21
1994,5,22,13.384,0,1994-05-22
1994,5,23,13.296,0,1994-05-23
1994,5,24,13.188,0,1994-05-24
1994,5,25,13.157,0,1994-05-25
1994,5,26,13.127,0,1994-05-26
1994,5,27,13.11,0,1994-05-27
1994,5,28,13.112,0,1994-05-28
1994,5,29,13.039,0,1994-05-29
1994,5,30,12.985,0,1994-05-30
1994,5,31,12.967,0,1994-05-31
1994,6,1,12.779,0,1994-06-01
1994,6,2,12.696,0,1994-06-02
1994,6,3,12.599,0,1994-06-03
1994,6,4,12.575,0,1994-06-04
1994,6,5,12.543,0,1994-06-05
1994,6,6,12.52,0,1994-06-06
1994,6,7,12.487,0,1994-06-07
1994,6,8,12.383,0,1994-06-08
1994,6,9,12.301,0,1994-06-09
1994,6,10,12.295,0,1994-06-10
1994,6,11,12.304,0,1994-06-11
1994,6,12,12.239,0,1994-06-12
1994,6,13,12.133,0,1994-06-13
1994,6,14,12.137,0,1994-06-14
1994,6,15,12.066,0,1994-06-15
1994,6,16,11.968,0,1994-06-16
1994,6,17,11.911,0,1994-06-17
1994,6,18,11.896,0,1994-06-18
1994,6,19,11.826,0,1994-06-19
1994,6,20,11.777,0,1994-06-20
1994,6,21,11.743,0,1994-06-21
1994,6,22,11.68,0,1994-06-22
1994,6,23,11.704,0,1994-06-23
1994,6,24,11.626,0,1994-06-24
1994,6,25,11.507,0,1994-06-25
1994,6,26,11.442,0,1994-06-26
1994,6,27,11.426,0,1994-06-27
1994,6,28,11.356,0,1994-06-28
1994,6,29,11.341,0,1994-06-29
1994,6,30,11.232,0,1994-06-30
1994,7,1,11.091,0,1994-07-01
1994,7,2,11,0,1994-07-02
1994,7,3,10.94,0,1994-07-03
1994,7,4,10.905,0,1994-07-04
1994,7,5,10.869,0,1994-07-05
1994,7,6,10.844,0,1994-07-06
1994,7,7,10.737,0,1994-07-07
1994,7,8,10.719,0,1994-07-08
1994,7,9,10.578,0,1994-07-09
1994,7,10,10.498,0,1994-07-10
1994,7,11,10.441,0,1994-07-11
1994,7,12,10.402,0,1994-07-12
1994,7,13,10.304,0,1994-07-13
1994,7,14,10.157,0,1994-07-14
1994,7,15,10.013,0,1994-07-15
1994,7,16,9.955,0,1994-07-16
1994,7,17,9.821,0,1994-07-17
1994,7,18,9.761,0,1994-07-18
1994,7,19,9.658,0,1994-07-19
1994,7,20,9.534,0,1994-07-20
1994,7,21,9.379,0,1994-07-21
1994,7,22,9.273,0,1994-07-22
1994,7,23,9.268,0,1994-07-23
1994,7,24,9.218,0,1994-07-24
1994,7,25,9.104,0,1994-07-25
1994,7,26,9.08,0,1994-07-26
1994,7,27,9.007,0,1994-07-27
1994,7,28,8.937,0,1994-07-28
1994,7,29,8.824,0,1994-07-29
1994,7,30,8.734,0,1994-07-30
1994,7,31,8.629,0,1994-07-31
1994,8,1,8.505,0,1994-08-01
1994,8,2,8.377,0,1994-08-02
1994,8,3,8.37,0,1994-08-03
1994,8,4,8.344,0,1994-08-04
1994,8,5,8.229,0,1994-08-05
1994,8,6,8.209,0,1994-08-06
1994,8,7,8.089,0,1994-08-07
1994,8,8,7.956,0,1994-08-08
1994,8,9,7.912,0,1994-08-09
1994,8,10,7.816,0,1994-08-10
1994,8,11,7.724,0,1994-08-11
1994,8,12,7.709,0,1994-08-12
1994,8,13,7.627,0,1994-08-13
1994,8,14,7.545,0,1994-08-14
1994,8,15,7.588,0,1994-08-15
1994,8,16,7.533,0,1994-08-16
1994,8,17,7.428,0,1994-08-17
1994,8,18,7.381,0,1994-08-18
1994,8,19,7.446,0,1994-08-19
1994,8,20,7.367,0,1994-08-20
1994,8,21,7.272,0,1994-08-21
1994,8,22,7.339,0,1994-08-22
1994,8,23,7.334,0,1994-08-23
1994,8,24,7.273,0,1994-08-24
1994,8,25,7.282,0,1994-08-25
1994,8,26,7.197,0,1994-08-26
1994,8,27,7.24,0,1994-08-27
1994,8,28,7.242,0,1994-08-28
1994,8,29,7.258,0,1994-08-29
1994,8,30,7.161,0,1994-08-30
1994,8,31,7.065,0,1994-08-31
1994,9,1,7.072,0,1994-09-01
1994,9,2,7.023,0,1994-09-02
1994,9,3,7.027,0,1994-09-03
1994,9,4,6.946,0,1994-09-04
1994,9,5,6.934,0,1994-09-05
1994,9,6,6.956,0,1994-09-06
1994,9,7,6.995,0,1994-09-07
1994,9,8,6.973,0,1994-09-08
1994,9,9,6.992,0,1994-09-09
1994,9,10,6.938,0,1994-09-10
1994,9,11,6.97,0,1994-09-11
1994,9,12,7.019,0,1994-09-12
1994,9,13,6.945,0,1994-09-13
1994,9,14,6.975,0,1994-09-14
1994,9,15,7.027,0,1994-09-15
1994,9,16,7.145,0,1994-09-16
1994,9,17,7.096,0,1994-09-17
1994,9,18,7.118,0,1994-09-18
1994,9,19,7.139,0,1994-09-19
1994,9,20,7.19,0,1994-09-20
1994,9,21,7.182,0,1994-09-21
1994,9,22,7.185,0,1994-09-22
1994,9,23,7.192,0,1994-09-23
1994,9,24,7.243,0,1994-09-24
1994,9,25,7.303,0,1994-09-25
1994,9,26,7.362,0,1994-09-26
1994,9,27,7.376,0,1994-09-27
1994,9,28,7.427,0,1994-09-28
1994,9,29,7.617,0,1994-09-29
1994,9,30,7.761,0,1994-09-30
1994,10,1,7.894,0,1994-10-01
1994,10,2,7.954,0,1994-10-02
1994,10,3,7.983,0,1994-10-03
1994,10,4,8.005,0,1994-10-04
1994,10,5,8.15,0,1994-10-05
1994,10,6,8.117,0,1994-10-06
1994,10,7,8.168,0,1994-10-07
1994,10,8,8.11,0,1994-10-08
1994,10,9,8.176,0,1994-10-09
1994,10,10,8.27,0,1994-10-10
1994,10,11,8.364,0,1994-10-11
1994,10,12,8.445,0,1994-10-12
1994,10,13,8.458,0,1994-10-13
1994,10,14,8.542,0,1994-10-14
1994,10,15,8.652,0,1994-10-15
1994,10,16,8.781,0,1994-10-16
1994,10,17,8.924,0,1994-10-17
1994,10,18,9.053,0,1994-10-18
1994,10,19,9.079,0,1994-10-19
1994,10,20,9.231,0,1994-10-20
1994,10,21,9.354,0,1994-10-21
1994,10,22,9.412,0,1994-10-22
1994,10,23,9.564,0,1994-10-23
1994,10,24,9.694,0,1994-10-24
1994,10,25,9.776,0,1994-10-25
1994,10,26,9.851,0,1994-10-26
1994,10,27,9.953,0,1994-10-27
1994,10,28,10.01,0,1994-10-28
1994,10,29,10.07,0,1994-10-29
1994,10,30,10.154,0,1994-10-30
1994,10,31,10.18,0,1994-10-31
1994,11,1,10.241,0,1994-11-01
1994,11,2,10.293,0,1994-11-02
1994,11,3,10.342,0,1994-11-03
1994,11,4,10.422,0,1994-11-04
1994,11,5,10.545,0,1994-11-05
1994,11,6,10.576,0,1994-11-06
1994,11,7,10.665,0,1994-11-07
1994,11,8,10.685,0,1994-11-08
1994,11,9,10.671,0,1994-11-09
1994,11,10,10.817,0,1994-11-10
1994,11,11,10.845,0,1994-11-11
1994,11,12,10.944,0,1994-11-12
1994,11,13,10.971,0,1994-11-13
1994,11,14,11.016,0,1994-11-14
1994,11,15,11.022,0,1994-11-15
1994,11,16,11.042,0,1994-11-16
1994,11,17,11.114,0,1994-11-17
1994,11,18,11.17,0,1994-11-18
1994,11,19,11.27,0,1994-11-19
1994,11,20,11.348,0,1994-11-20
1994,11,21,11.431,0,1994-11-21
1994,11,22,11.513,0,1994-11-22
1994,11,23,11.487,0,1994-11-23
1994,11,24,11.592,0,1994-11-24
1994,11,25,11.744,0,1994-11-25
1994,11,26,11.862,0,1994-11-26
1994,11,27,11.938,0,1994-11-27
1994,11,28,12.023,0,1994-11-28
1994,11,29,12.034,0,1994-11-29
1994,11,30,12.073,0,1994-11-30
1994,12,1,12.284,0,1994-12-01
1994,12,2,12.363,0,1994-12-02
1994,12,3,12.478,0,1994-12-03
1994,12,4,12.639,0,1994-12-04
1994,12,5,12.574,0,1994-12-05
1994,12,6,12.632,0,1994-12-06
1994,12,7,12.649,0,1994-12-07
1994,12,8,12.816,0,1994-12-08
1994,12,9,12.907,0,1994-12-09
1994,12,10,13.004,0,1994-12-10
1994,12,11,13.061,0,1994-12-11
1994,12,12,13.055,0,1994-12-12
1994,12,13,13.033,0,1994-12-13
1994,12,14,13.069,0,1994-12-14
1994,12,15,13.158,0,1994-12-15
1994,12,16,13.301,0,1994-12-16
1994,12,17,13.365,0,1994-12-17
1994,12,18,13.509,0,1994-12-18
1994,12,19,13.55,0,1994-12-19
1994,12,20,13.577,0,1994-12-20
1994,12,21,13.624,0,1994-12-21
1994,12,22,13.673,0,1994-12-22
1994,12,23,13.706,0,1994-12-23
1994,12,24,13.782,0,1994-12-24
1994,12,25,13.765,0,1994-12-25
1994,12,26,13.83,0,1994-12-26
1994,12,27,13.919,0,1994-12-27
1994,12,28,13.899,0,1994-12-28
1994,12,29,14.024,0,1994-12-29
1994,12,30,14.074,0,1994-12-30
1994,12,31,14.108,0,1994-12-31
1995,1,1,14.145,0,1995-01-01
1995,1,2,14.258,0,1995-01-02
1995,1,3,14.335,0,1995-01-03
1995,1,4,14.288,0,1995-01-04
1995,1,5,14.304,0,1995-01-05
1995,1,6,14.325,0,1995-01-06
1995,1,7,14.364,0,1995-01-07
1995,1,8,14.344,0,1995-01-08
1995,1,9,14.31,0,1995-01-09
1995,1,10,14.263,0,1995-01-10
1995,1,11,14.336,0,1995-01-11
1995,1,12,14.479,0,1995-01-12
1995,1,13,14.518,0,1995-01-13
1995,1,14,14.619,0,1995-01-14
1995,1,15,14.56,0,1995-01-15
1995,1,16,14.588,0,1995-01-16
1995,1,17,14.69,0,1995-01-17
1995,1,18,14.668,0,1995-01-18
1995,1,19,14.737,0,1995-01-19
1995,1,20,14.764,0,1995-01-20
1995,1,21,14.793,0,1995-01-21
1995,1,22,14.801,0,1995-01-22
1995,1,23,14.826,0,1995-01-23
1995,1,24,14.758,0,1995-01-24
1995,1,25,14.802,0,1995-01-25
1995,1,26,14.76,0,1995-01-26
1995,1,27,14.794,0,1995-01-27
1995,1,28,14.867,0,1995-01-28
1995,1,29,14.96,0,1995-01-29
1995,1,30,14.956,0,1995-01-30
1995,1,31,14.966,0,1995-01-31
1995,2,1,15.054,0,1995-02-01
1995,2,2,15.086,0,1995-02-02
1995,2,3,15.094,0,1995-02-03
1995,2,4,15.139,0,1995-02-04
1995,2,5,15.259,0,1995-02-05
1995,2,6,15.212,0,1995-02-06
1995,2,7,15.213,0,1995-02-07
1995,2,8,15.251,0,1995-02-08
1995,2,9,15.238,0,1995-02-09
1995,2,10,15.19,0,1995-02-10
1995,2,11,15.197,0,1995-02-11
1995,2,12,15.281,0,1995-02-12
1995,2,13,15.194,0,1995-02-13
1995,2,14,15.173,0,1995-02-14
1995,2,15,15.173,0,1995-02-15
1995,2,16,15.181,0,1995-02-16
1995,2,17,15.266,0,1995-02-17
1995,2,18,15.228,0,1995-02-18
1995,2,19,15.267,0,1995-02-19
1995,2,20,15.245,0,1995-02-20
1995,2,21,15.264,0,1995-02-21
1995,2,22,15.21,0,1995-02-22
1995,2,23,15.227,0,1995-02-23
1995,2,24,15.352,0,1995-02-24
1995,2,25,15.358,0,1995-02-25
1995,2,26,15.296,0,1995-02-26
1995,2,27,15.301,0,1995-02-27
1995,2,28,15.37,0,1995-02-28
1995,3,1,15.344,0,1995-03-01
1995,3,2,15.318,0,1995-03-02
1995,3,3,15.271,0,1995-03-03
1995,3,4,15.326,0,1995-03-04
1995,3,5,15.296,0,1995-03-05
1995,3,6,15.359,0,1995-03-06
1995,3,7,15.3,0,1995-03-07
1995,3,8,15.333,0,1995-03-08
1995,3,9,15.352,0,1995-03-09
1995,3,10,15.239,0,1995-03-10
1995,3,11,15.203,0,1995-03-11
1995,3,12,15.138,0,1995-03-12
1995,3,13,15.182,0,1995-03-13
1995,3,14,15.12,0,1995-03-14
1995,3,15,15.124,0,1995-03-15
1995,3,16,15.191,0,1995-03-16
1995,3,17,15.243,0,1995-03-17
1995,3,18,15.206,0,1995-03-18
1995,3,19,15.167,0,1995-03-19
1995,3,20,15.251,0,1995-03-20
1995,3,21,15.288,0,1995-03-21
1995,3,22,15.3,0,1995-03-22
1995,3,23,15.271,0,1995-03-23
1995,3,24,15.256,0,1995-03-24
1995,3,25,15.217,0,1995-03-25
1995,3,26,15.193,0,1995-03-26
1995,3,27,15.261,0,1995-03-27
1995,3,28,15.289,0,1995-03-28
1995,3,29,15.304,0,1995-03-29
1995,3,30,15.339,0,1995-03-30
1995,3,31,15.384,0,1995-03-31
1995,4,1,15.219,0,1995-04-01
1995,4,2,15.118,0,1995-04-02
1995,4,3,15.108,0,1995-04-03
1995,4,4,14.977,0,1995-04-04
1995,4,5,14.906,0,1995-04-05
1995,4,6,14.937,0,1995-04-06
1995,4,7,14.923,0,1995-04-07
1995,4,8,14.871,0,1995-04-08
1995,4,9,14.71,0,1995-04-09
1995,4,10,14.686,0,1995-04-10
1995,4,11,14.593,0,1995-04-11
1995,4,12,14.596,0,1995-04-12
1995,4,13,14.536,0,1995-04-13
1995,4,14,14.458,0,1995-04-14
1995,4,15,14.483,0,1995-04-15
1995,4,16,14.34,0,1995-04-16
1995,4,17,14.325,0,1995-04-17
1995,4,18,14.337,0,1995-04-18
1995,4,19,14.35,0,1995-04-19
1995,4,20,14.261,0,1995-04-20
1995,4,21,14.231,0,1995-04-21
1995,4,22,14.161,0,1995-04-22
1995,4,23,14.06,0,1995-04-23
1995,4,24,14.006,0,1995-04-24
1995,4,25,13.984,0,1995-04-25
1995,4,26,13.951,0,1995-04-26
1995,4,27,13.925,0,1995-04-27
1995,4,28,13.882,0,1995-04-28
1995,4,29,13.814,0,1995-04-29
1995,4,30,13.71,0,1995-04-30
1995,5,1,13.556,0,1995-05-01
1995,5,2,13.539,0,1995-05-02
1995,5,3,13.54,0,1995-05-03
1995,5,4,13.515,0,1995-05-04
1995,5,5,13.449,0,1995-05-05
1995,5,6,13.437,0,1995-05-06
1995,5,7,13.419,0,1995-05-07
1995,5,8,13.404,0,1995-05-08
1995,5,9,13.36,0,1995-05-09
1995,5,10,13.379,0,1995-05-10
1995,5,11,13.388,0,1995-05-11
1995,5,12,13.35,0,1995-05-12
1995,5,13,13.321,0,1995-05-13
1995,5,14,13.245,0,1995-05-14
1995,5,15,13.212,0,1995-05-15
1995,5,16,13.107,0,1995-05-16
1995,5,17,13.068,0,1995-05-17
1995,5,18,12.951,0,1995-05-18
1995,5,19,12.859,0,1995-05-19
1995,5,20,12.775,0,1995-05-20
1995,5,21,12.662,0,1995-05-21
1995,5,22,12.559,0,1995-05-22
1995,5,23,12.495,0,1995-05-23
1995,5,24,12.436,0,1995-05-24
1995,5,25,12.348,0,1995-05-25
1995,5,26,12.335,0,1995-05-26
1995,5,27,12.349,0,1995-05-27
1995,5,28,12.298,0,1995-05-28
1995,5,29,12.295,0,1995-05-29
1995,5,30,12.268,0,1995-05-30
1995,5,31,12.215,0,1995-05-31
1995,6,1,12.096,0,1995-06-01
1995,6,2,12.048,0,1995-06-02
1995,6,3,11.995,0,1995-06-03
1995,6,4,11.987,0,1995-06-04
1995,6,5,11.969,0,1995-06-05
1995,6,6,11.882,0,1995-06-06
1995,6,7,11.844,0,1995-06-07
1995,6,8,11.84,0,1995-06-08
1995,6,9,11.753,0,1995-06-09
1995,6,10,11.768,0,1995-06-10
1995,6,11,11.657,0,1995-06-11
1995,6,12,11.656,0,1995-06-12
1995,6,13,11.583,0,1995-06-13
1995,6,14,11.551,0,1995-06-14
1995,6,15,11.523,0,1995-06-15
1995,6,16,11.509,0,1995-06-16
1995,6,17,11.399,0,1995-06-17
1995,6,18,11.311,0,1995-06-18
1995,6,19,11.314,0,1995-06-19
1995,6,20,11.253,0,1995-06-20
1995,6,21,11.147,0,1995-06-21
1995,6,22,11.055,0,1995-06-22
1995,6,23,11.08,0,1995-06-23
1995,6,24,10.983,0,1995-06-24
1995,6,25,11.016,0,1995-06-25
1995,6,26,10.967,0,1995-06-26
1995,6,27,10.895,0,1995-06-27
1995,6,28,10.798,0,1995-06-28
1995,6,29,10.704,0,1995-06-29
1995,6,30,10.63,0,1995-06-30
1995,7,1,10.423,0,1995-07-01
1995,7,2,10.346,0,1995-07-02
1995,7,3,10.294,0,1995-07-03
1995,7,4,10.256,0,1995-07-04
1995,7,5,10.137,0,1995-07-05
1995,7,6,9.894,0,1995-07-06
1995,7,7,9.754,0,1995-07-07
1995,7,8,9.672,0,1995-07-08
1995,7,9,9.655,0,1995-07-09
1995,7,10,9.477,0,1995-07-10
1995,7,11,9.389,0,1995-07-11
1995,7,12,9.273,0,1995-07-12
1995,7,13,9.197,0,1995-07-13
1995,7,14,9.131,0,1995-07-14
1995,7,15,9.029,0,1995-07-15
1995,7,16,8.958,0,1995-07-16
1995,7,17,8.88,0,1995-07-17
1995,7,18,8.723,0,1995-07-18
1995,7,19,8.645,0,1995-07-19
1995,7,20,8.564,0,1995-07-20
1995,7,21,8.496,0,1995-07-21
1995,7,22,8.461,0,1995-07-22
1995,7,23,8.39,0,1995-07-23
1995,7,24,8.314,0,1995-07-24
1995,7,25,8.158,0,1995-07-25
1995,7,26,8.049,0,1995-07-26
1995,7,27,7.988,0,1995-07-27
1995,7,28,7.939,0,1995-07-28
1995,7,29,7.813,0,1995-07-29
1995,7,30,7.709,0,1995-07-30
1995,7,31,7.586,0,1995-07-31
1995,8,1,7.513,0,1995-08-01
1995,8,2,7.378,0,1995-08-02
1995,8,3,7.393,0,1995-08-03
1995,8,4,7.298,0,1995-08-04
1995,8,5,7.255,0,1995-08-05
1995,8,6,7.196,0,1995-08-06
1995,8,7,7.105,0,1995-08-07
1995,8,8,7.008,0,1995-08-08
1995,8,9,6.946,0,1995-08-09
1995,8,10,6.898,0,1995-08-10
1995,8,11,6.859,0,1995-08-11
1995,8,12,6.791,0,1995-08-12
1995,8,13,6.748,0,1995-08-13
1995,8,14,6.721,0,1995-08-14
1995,8,15,6.699,0,1995-08-15
1995,8,16,6.651,0,1995-08-16
1995,8,17,6.675,0,1995-08-17
1995,8,18,6.624,0,1995-08-18
1995,8,19,6.642,0,1995-08-19
1995,8,20,6.614,0,1995-08-20
1995,8,21,6.575,0,1995-08-21
1995,8,22,6.551,0,1995-08-22
1995,8,23,6.398,0,1995-08-23
1995,8,24,6.369,0,1995-08-24
1995,8,25,6.402,0,1995-08-25
1995,8,26,6.357,0,1995-08-26
1995,8,27,6.295,0,1995-08-27
1995,8,28,6.306,0,1995-08-28
1995,8,29,6.284,0,1995-08-29
1995,8,30,6.264,0,1995-08-30
1995,8,31,6.26,0,1995-08-31
1995,9,1,6.189,0,1995-09-01
1995,9,2,6.15,0,1995-09-02
1995,9,3,6.076,0,1995-09-03
1995,9,4,6.012,0,1995-09-04
1995,9,5,6.013,0,1995-09-05
1995,9,6,6.035,0,1995-09-06
1995,9,7,6.016,0,1995-09-07
1995,9,8,6.059,0,1995-09-08
1995,9,9,6.02,0,1995-09-09
1995,9,10,6.106,0,1995-09-10
1995,9,11,6.116,0,1995-09-11
1995,9,12,6.104,0,1995-09-12
1995,9,13,6.068,0,1995-09-13
1995,9,14,6.053,0,1995-09-14
1995,9,15,6.054,0,1995-09-15
1995,9,16,6.068,0,1995-09-16
1995,9,17,6.039,0,1995-09-17
1995,9,18,6.037,0,1995-09-18
1995,9,19,6.087,0,1995-09-19
1995,9,20,6.132,0,1995-09-20
1995,9,21,6.116,0,1995-09-21
1995,9,22,6.099,0,1995-09-22
1995,9,23,6.106,0,1995-09-23
1995,9,24,6.107,0,1995-09-24
1995,9,25,6.075,0,1995-09-25
1995,9,26,6.11,0,1995-09-26
1995,9,27,6.121,0,1995-09-27
1995,9,28,6.122,0,1995-09-28
1995,9,29,6.075,0,1995-09-29
1995,9,30,6.039,0,1995-09-30
1995,10,1,6.163,0,1995-10-01
1995,10,2,6.188,0,1995-10-02
